X_COORD,Y_COORD,GEO2,DIST_FROM_WEST_KM
90.59917,23.39182,137638678,177.7761887
90.62208,23.39435,137638016,180.0789492
90.66165,23.39581,137694949,183.9537893
90.68624,23.39121,137617633,186.1685049
90.64768,23.38283,137694756,182.1325899
90.70289,23.3857,137617859,187.589371
90.44413,23.36778,866588751,161.9656501
90.63564,23.38239,137630879,180.9510731
90.49694,23.3638,861451999,166.8787287
90.62739,23.37829,137630764,180.0045718
90.66556,23.37374,137694217,183.5445351
90.70248,23.37991,137617863,187.3477555
90.61111,23.36121,137621386,177.8171773
90.68267,23.37664,137694448,185.3082863
90.70649,23.36666,137617390,187.2843962
90.59546,23.37079,137621493,176.6433206
90.73311,23.37224,137634592,190.0689089
90.75244,23.37344,137634962,191.9955939
90.72375,23.37364,137690094,189.203499
90.68593,23.37069,137617398,185.4191494
90.71176,23.37761,137617328,188.1711694
90.7409,23.37145,137634624,190.8025241
90.71497,23.3735,137617135,188.3431143
90.80395,23.36606,137643555,196.7931164
90.69515,23.36703,137617966,186.1916196
90.64905,23.36682,137608472,181.6985578
90.79159,23.36675,137643986,195.6042864
90.76696,23.36733,137634740,193.2123747
90.25991,23.36146,869421089,144.2223476
90.42981,23.36329,866531060,160.4186345
90.75974,23.37009,137634127,192.5973404
90.77987,23.3679,137643883,194.4941417
90.63615,23.36566,137608834,180.4047889
90.26204,23.34889,869487913,143.8781461
90.75132,23.36655,137634452,191.6574184
90.62465,23.36131,137630871,179.1352992
90.4094,23.344,869451638,157.7101474
90.77992,23.35799,137643102,194.178865
90.68097,23.35851,137694407,184.5203416
90.72718,23.36505,137690308,189.2492111
90.75909,23.36265,137634497,192.2893037
90.74653,23.36224,137634119,191.0471683
90.75253,23.36173,137634826,191.6173644
90.66912,23.35547,137608596,183.2620235
90.31953,23.35689,869414222,149.6552765
90.66317,23.35542,137608131,182.6802674
90.731,23.3574,137690230,189.36938
91.22149,23.34969,193161467,237.6402166
90.79548,23.35717,137643616,195.6788806
91.30801,23.35081,193195549,246.3047131
91.24033,23.34215,193161877,239.3304061
90.29975,23.35573,869414987,147.7332286
90.74244,23.35835,137634575,190.5196205
90.38503,23.34814,869429608,155.5370954
90.64755,23.34415,137608086,180.7764034
90.75513,23.35771,137634423,191.7409281
90.79124,23.35118,137643842,195.0735245
91.1844,23.35383,197207656,234.0510766
91.17674,23.35156,197207302,233.2291361
90.50759,23.34869,861451070,167.3420291
90.80593,23.35207,137643337,196.544431
90.75639,23.34833,137634707,191.5629217
90.74467,23.35428,137634785,190.6054438
91.2539,23.34618,193195840,240.7856551
90.33893,23.35349,869414935,151.3561392
90.32523,23.3527,869414950,150.0217806
91.19125,23.34231,197231616,234.4368328
90.77266,23.35063,137643172,193.2322366
91.18015,23.34266,197207444,233.3390113
90.62194,23.34837,137630509,178.4230227
90.35888,23.34911,869494378,153.0779881
90.36946,23.35011,869494801,154.1276823
90.31243,23.35067,869414683,148.7225294
91.27254,23.34415,193195207,242.5970153
91.29747,23.33837,193195398,244.9484855
90.79973,23.34504,137643049,195.7163668
91.28832,23.34232,193195596,244.129187
90.46808,23.33357,866531949,162.9701814
90.78253,23.34731,137643526,194.0965514
90.27512,23.34353,869487690,144.8871241
90.33127,23.35071,869414237,150.5136685
90.29309,23.34556,869414386,146.6750839
90.40032,23.33794,869451571,156.6050342
90.45032,23.33488,866531212,161.3030759
90.33739,23.34799,869414972,150.9847071
90.35031,23.34705,869494311,152.1776857
90.81238,23.34612,137643485,196.9940015
91.16868,23.34003,197207310,232.1282621
91.15631,23.33762,197207830,230.8334181
90.32288,23.34777,869494445,149.5952109
90.30777,23.34354,869414297,147.9849159
90.77662,23.34275,137643805,193.3732731
91.18175,23.33829,197207780,233.3872609
91.27639,23.33752,193195035,242.8197761
91.19686,23.33811,197231536,234.8901818
90.32933,23.34504,869494653,150.0971914
90.66704,23.33851,137608238,182.4934093
90.34207,23.34382,869494126,151.2617138
91.25975,23.33692,193195177,241.1416455
91.26982,23.3378,193195209,242.1697196
91.22312,23.33355,193161469,237.3985557
90.32413,23.34084,869494623,149.4312387
90.74636,23.33423,137660731,190.1336402
90.80423,23.33437,137643567,195.8328612
91.13863,23.33266,197207548,228.9439354
90.28728,23.33973,869414853,145.8812306
90.53837,23.3287,861451661,169.6121231
90.36809,23.34268,869429014,153.7010972
90.76777,23.34051,137643271,192.4336584
90.78965,23.34069,137643176,194.5905215
90.33477,23.34088,869494029,150.4470645
90.3496,23.34025,869494490,151.8373306
91.27751,23.3329,193195136,242.8202531
90.77511,23.34031,137643629,193.1488923
90.64757,23.33416,137608300,180.4462624
90.36068,23.33974,869494452,152.8761571
90.55436,23.32002,861451518,170.8718295
91.2114,23.33194,193161641,236.1880212
90.34208,23.3363,869494408,150.9615802
90.7738,23.3346,137643402,192.8435259
90.75651,23.33758,137660361,191.2356674
91.15514,23.33168,197207051,230.5654476
91.19952,23.33169,197231224,234.99526
90.76251,23.33783,137660341,191.8331529
90.43284,23.32858,866531091,159.3828479
90.37185,23.33564,869429282,153.7846683
90.2787,23.3257,869487170,144.4889348
90.38469,23.33569,869429118,155.0179528
91.14675,23.33052,197207952,229.699158
90.30113,23.33736,869458720,147.0997688
90.79238,23.33078,137643822,194.5566049
90.78141,23.33447,137643649,193.5884841
90.78869,23.33487,137643801,194.3174102
90.29809,23.33149,869458675,146.5710857
91.20418,23.32967,197231865,235.4107359
90.76197,23.33341,137660008,191.642997
90.31361,23.33439,869458928,148.1675792
91.1678,23.33135,197207571,231.8202158
91.19018,23.33097,197231573,234.0446846
90.72772,23.32552,137660978,188.0303728
91.18108,23.32992,197231971,233.1099303
91.17441,23.32823,197231125,232.4018483
91.26396,23.32696,193195367,241.3222092
91.26067,23.3286,193195650,241.0322736
90.3604,23.3315,869429712,152.5259117
90.33671,23.32831,869494534,150.1319403
90.3516,23.33219,869494705,151.7098574
91.24766,23.3258,193161082,239.6634667
90.31973,23.33208,869494980,148.6585143
91.17021,23.32897,197231491,232.0010324
90.34485,23.33208,869494697,151.0594072
91.28609,23.32561,193195891,243.5054755
91.16308,23.32715,197207066,231.2437626
90.26032,23.32707,869487252,142.7969033
91.20984,23.32174,193161107,235.7826624
90.32874,23.3263,869494044,149.2900288
90.78843,23.32832,137643312,194.0930319
91.15898,23.32245,197207962,230.7172991
90.82588,23.32445,134950964,197.6730901
90.78143,23.32967,137643752,193.4441261
90.60788,23.32177,132276312,176.1571112
90.37513,23.32023,869429141,153.508152
91.22761,23.32182,193161019,237.5619993
90.35396,23.32866,869429163,151.7980011
91.18526,23.32228,197231188,233.3385608
90.77234,23.3241,134970556,192.3798805
91.19533,23.32355,197231111,234.3760747
91.23807,23.3206,193161815,238.5794493
90.76018,23.32154,134970590,191.1041566
91.12388,23.32302,197207987,227.2278696
90.65753,23.32641,132231645,181.1685029
91.14929,23.32474,197207184,229.8069077
91.13064,23.32095,197207634,227.8503797
91.13799,23.32131,197207751,228.5930758
91.27424,23.31492,193152838,242.0683501
91.16649,23.32087,197231381,231.4283746
90.36347,23.32358,869429727,152.5144209
90.31476,23.32289,869458051,147.8179287
90.29045,23.31875,869458423,145.3297058
90.74767,23.31646,137660374,189.7178725
90.32057,23.32622,869494467,148.5053426
91.14483,23.3236,197207968,229.3331685
90.7826,23.31697,134970621,193.1788687
91.22668,23.31391,193161406,237.2804187
90.34442,23.32491,869429839,150.7374991
91.17509,23.31691,197231265,232.190818
91.12691,23.3201,197207358,227.4567665
90.81494,23.31821,134950774,196.4096405
90.25285,23.3093,869407081,141.3614999
90.80616,23.31792,134950149,195.5335783
90.35474,23.32385,869429504,151.6864518
91.2513,23.31903,193161807,239.8665584
91.26184,23.31941,193152744,240.9309679
91.28819,23.31813,193152435,243.5408702
90.39605,23.31983,866569463,155.5086198
90.64923,23.31584,132231725,180.0162545
91.14584,23.31611,197207107,229.2479585
90.79915,23.32295,134950166,194.9896392
91.2663,23.31396,193152001,241.2503444
90.67405,23.31256,132231142,182.3509185
90.30508,23.32015,869458519,146.7837174
91.24353,23.31623,193161093,239.0224323
90.32116,23.32013,869494289,148.3219584
90.79618,23.3189,134950224,194.576636
91.19321,23.31565,197231112,233.9723166
91.1139,23.31157,197217132,225.9451381
90.66525,23.32025,132231338,181.728305
90.82211,23.31769,134950061,197.1032542
91.12112,23.31663,197217403,226.7919715
90.40338,23.31033,866569721,155.8663912
90.35123,23.31936,869429230,151.1767427
90.29606,23.31204,869458579,145.6009527
91.20282,23.31542,193161037,234.928197
91.15589,23.31298,197207948,230.1756305
90.75504,23.31837,134970607,190.5019125
90.3392,23.31664,869494497,149.9167979
91.18466,23.31286,197231966,233.0498678
90.84016,23.31233,134950570,198.7351836
91.21176,23.31151,193161547,235.7298063
91.24815,23.31097,193190052,239.362031
90.82948,23.31059,134950750,197.6282429
91.21375,23.30866,193161310,235.8618157
91.25872,23.30755,193190916,240.3424084
91.30362,23.30889,193152914,244.8766096
90.45018,23.31127,866563812,160.4338669
90.81041,23.31334,134950465,195.8203438
91.12445,23.31044,197207423,226.9711761
91.16717,23.313,197231984,231.3039245
90.33063,23.31508,869494319,149.0338703
91.28795,23.31086,193152312,243.3494002
91.13281,23.3104,197207433,227.8056123
90.4369,23.31263,866563220,159.1945706
91.24461,23.30586,193190808,238.888867
90.4573,23.31652,866563835,161.3110665
90.79577,23.30924,134950404,194.2539763
90.73076,23.30731,137660057,187.7759437
90.86274,23.30593,134945230,200.7932333
91.14184,23.31346,197207103,228.783089
90.75989,23.30996,134970580,190.7295794
90.58323,23.28351,132276068,172.5186017
91.20533,23.30817,193161111,235.0070419
91.09163,23.30698,197217164,223.6070583
91.17942,23.30856,197231017,232.4225114
90.84872,23.31108,134945285,199.5475584
90.4263,23.31294,866563888,158.1789478
90.41791,23.31202,866563258,157.3335155
90.30383,23.31186,869458883,146.3383082
90.52305,23.29676,861451382,167.0376468
90.3603,23.3104,866594767,151.7098864
91.14873,23.30754,197280939,229.3276381
90.31535,23.31012,869458096,147.3757799
91.19509,23.30888,197231046,233.9985696
91.23427,23.30223,193190054,237.7686322
91.1364,23.3041,197280012,228.0113175
90.33651,23.30329,866594873,149.1508366
90.35016,23.30505,866594858,150.5323599
91.29276,23.30159,193152189,243.6224636
90.08006,23.30978,291055497,125.0651682
90.47052,23.31006,866550964,162.3666252
91.17193,23.30702,197231607,231.6361611
91.26774,23.30638,193152087,241.2201169
90.82119,23.30797,134950641,196.7328714
91.28163,23.30555,193152201,242.594591
90.27524,23.30625,869443193,143.3800861
90.38706,23.30441,866569850,154.0723533
91.19052,23.30448,197231428,233.436948
90.65036,23.3066,132231550,179.8365321
91.30544,23.30361,193152050,244.9406281
91.15555,23.3059,197280331,229.9703281
91.16588,23.30675,197231561,231.0242863
90.65689,23.29582,132231629,180.1474931
90.80931,23.30617,134950179,195.5054409
90.28782,23.30382,869458831,144.4904545
91.20293,23.3032,197231771,234.6499853
90.71424,23.29789,137686814,185.865786
90.32321,23.30698,869458207,148.0104114
91.14716,23.30318,197280177,229.0656178
90.7812,23.30266,134970346,192.6230027
90.84049,23.30636,134950533,198.5991674
91.15626,23.29706,197280609,229.8311152
90.27856,23.3049,869443200,143.6450075
90.49011,23.29624,866550243,163.8017992
91.17274,23.30389,197231367,231.6427175
90.76337,23.2939,134970787,190.6075092
90.29943,23.30726,869458341,145.7375162
90.44189,23.29902,866563592,159.1985535
91.22425,23.29459,193190701,236.5891265
90.84707,23.30146,134950889,199.1149163
91.28421,23.29153,193138695,242.5407527
91.31373,23.29688,193152721,245.6242785
91.26644,23.29763,193190619,240.8915959
90.3705,23.29666,866569660,152.1886484
90.41759,23.30042,866575759,156.8870595
90.68639,23.29973,132231365,183.1729748
91.18089,23.29748,197231564,232.3082346
91.10535,23.29975,197217986,224.8007654
91.21578,23.29984,193190428,235.8598221
90.30365,23.30499,869458735,146.0547968
91.1202,23.29828,197217867,226.2505918
90.73473,23.2965,137686439,187.8492478
90.89002,23.30041,134945696,203.350406
90.88838,23.29083,134945088,202.9308656
91.19224,23.30039,197231053,233.5133371
90.47945,23.29948,866550425,162.8713615
91.12674,23.29872,197280860,226.9155026
91.1718,23.29632,197231116,231.3703943
90.31592,23.30137,869458259,147.0958784
90.78917,23.3014,134975475,193.3756086
90.83817,23.29697,134955393,198.1077791
90.86587,23.29454,134945719,200.7920531
91.09517,23.2976,197217435,223.730635
90.46775,23.30005,866550455,161.7508009
91.29978,23.29479,193152510,244.1767492
90.82403,23.2953,134955685,196.658648
91.11275,23.29947,197217448,225.5340258
90.2767,23.29881,869443616,143.2294597
90.80166,23.28382,134955652,194.1225635
91.13178,23.29701,197280844,227.3790112
90.8116,23.29707,134955118,195.4751817
91.24912,23.29509,193190723,239.0960596
90.28181,23.29831,869443787,143.7005174
91.27484,23.29253,193190445,241.6214711
91.2019,23.29292,197231225,234.3091617
91.21394,23.29356,193190410,235.5314192
91.18991,23.29477,197231362,233.1493976
90.35521,23.29245,866594432,150.5563028
90.67171,23.29619,132231587,181.6191445
90.30364,23.29787,869458148,145.7815666
91.1447,23.29752,197280957,228.6844651
91.13567,23.29382,197280464,227.6927724
90.45791,23.2953,866512402,160.6296893
91.16694,23.2924,197231154,230.7921386
90.3237,23.29525,866594144,147.615254
90.34516,23.29227,866594600,149.5776345
90.78973,23.29778,134975855,193.3280565
91.23815,23.29106,193190119,237.9044504
90.47421,23.29636,866550387,162.2545656
91.1455,23.29382,197280084,228.6772165
90.3856,23.29391,866569698,153.5525361
91.11216,23.29114,197217627,225.2754229
90.39276,23.29034,866569501,154.1206258
90.8777,23.29353,134945655,201.9406698
90.24402,23.29291,869443245,139.8667684
91.10551,23.29304,197217697,224.6550981
90.79163,23.29223,134975526,193.3600263
90.42978,23.29513,866575516,157.8856516
90.84927,23.28879,134935944,198.9872018
91.08923,23.29166,197217950,222.9930339
91.22183,23.28,193190150,236.0198269
90.41184,23.28438,866575645,155.7681822
91.26053,23.28946,193190381,240.1162101
91.09895,23.29119,197217973,223.9543792
91.11952,23.29095,197217779,226.0077999
91.15028,23.28368,197280206,228.9207657
91.12772,23.28704,197280799,226.7372148
90.47314,23.29231,866550736,162.0134317
91.24572,23.28722,193190648,238.5790736
90.29053,23.29287,869458460,144.3304449
90.11359,23.28004,545494132,126.9160047
90.78595,23.28695,134975176,192.6496259
90.68239,23.29151,132231476,182.5326437
91.25479,23.28718,193190568,239.4892795
91.17968,23.28915,197231099,231.9944565
91.10617,23.28499,197217062,224.5303515
90.30978,23.27984,866985516,145.7026556
90.45183,23.28755,866512729,159.7737059
90.25415,23.28756,869443512,140.6304975
90.8116,23.28572,134955831,195.1615159
90.70118,23.28061,132207852,184.0716897
91.07925,23.28502,197217462,221.8354978
90.66613,23.28952,132231931,180.8688287
91.201,23.28296,197231690,233.9935713
90.9093,23.28722,134945519,204.9186112
91.18743,23.28771,197231198,232.7389277
90.73422,23.28301,137686078,187.4113891
91.30403,23.28364,193138930,244.3622681
91.18287,23.28706,197231222,232.2666937
91.17302,23.28759,197231446,231.2908237
90.36388,23.2869,866569782,151.1963784
90.68846,23.28792,132231767,183.0260907
90.77966,23.28482,134975244,191.9665897
90.67542,23.28746,132231963,181.7246407
90.71414,23.28239,132207772,185.4053815
90.26737,23.28719,869443178,141.8866919
90.48681,23.28752,866550235,163.189115
90.28064,23.28741,869443994,143.1718363
90.72328,23.28597,137686320,186.4125128
91.09181,23.28432,197217937,223.0763966
91.14164,23.28734,197280960,228.139074
90.43342,23.28161,866512182,157.7771213
91.1356,23.28603,197280211,227.5033218
90.83208,23.28758,134935733,197.2463337
91.11713,23.2855,197217555,225.6402208
91.15588,23.28287,197280039,229.4638522
91.16408,23.28288,197280955,230.2866196
90.4399,23.28494,866512797,158.5217597
91.25374,23.26857,193185275,238.9819173
90.66661,23.28488,132231825,180.7785199
91.07072,23.28287,197217026,220.930482
90.37798,23.276,866556478,152.1832388
91.29068,23.27457,193138308,242.8264013
91.24739,23.27555,193185078,238.4920444
90.33395,23.28555,866594440,148.2486134
90.80762,23.28702,134955105,194.8019292
91.17887,23.28045,197228159,231.7157801
91.19155,23.28148,197231392,233.0117323
91.13865,23.28434,197280688,227.7698969
91.14322,23.2825,197280426,228.1857246
90.47771,23.28292,866550926,162.1475603
90.32899,23.28417,866594273,147.7185599
90.46559,23.28562,866550865,161.0522369
91.12599,23.28143,197280152,226.4335562
90.82359,23.28271,134955567,196.2710434
91.17111,23.28158,197228001,230.9624762
90.75504,23.28184,137686349,189.441902
91.11426,23.28372,197217218,225.3110827
90.8674,23.27903,134945417,200.5320151
91.13772,23.27963,197280944,227.5683994
91.18601,23.28124,197228842,232.4502184
90.29808,23.28325,866985593,144.6974914
90.28874,23.27756,866938401,143.5854713
91.11929,23.28162,197217397,225.7663351
91.20796,23.27959,197228681,234.6174695
90.56362,23.23462,861494306,169.1418417
90.80769,23.28207,134955067,194.6738001
90.82753,23.27803,134935546,196.5374495
90.01937,23.27929,355883942,118.0127924
90.69153,23.27851,132209015,183.0564563
91.31102,23.27177,193138836,244.8157164
90.32153,23.28144,866985880,146.8975715
90.74461,23.27821,137686460,188.3064031
90.76309,23.27918,137686929,190.166515
90.79295,23.28028,134975044,193.1609783
91.16195,23.27595,197280851,229.9163097
90.85192,23.28036,134935084,199.0258848
90.67673,23.27578,132209518,181.513534
90.26412,23.27686,866928526,141.183638
90.47311,23.27949,866550053,161.5849244
91.08334,23.27344,197217519,221.9734287
91.19153,23.2776,197228455,232.9231817
90.49851,23.25763,861408164,163.3841016
91.09316,23.27536,197217523,223.002217
90.89882,23.2698,134945332,203.427798
90.77089,23.27741,134975668,190.8919884
90.39712,23.27879,866544531,154.1426893
91.16751,23.27722,197280679,230.5029362
90.87877,23.27387,134945054,201.5312938
90.46361,23.28093,866550994,160.7030651
90.91033,23.27755,134945957,204.7723543
90.348,23.27856,866582265,149.3593516
91.068,23.27622,197217677,220.5010253
91.11713,23.27685,197217579,225.439798
90.89303,23.27654,134945326,203.0214295
91.12511,23.27652,197280505,226.2325625
90.23909,23.27071,869443660,138.5407392
91.18431,23.27427,197228191,232.1242196
90.34115,23.2732,866582945,148.5049774
91.15734,23.27256,197280315,229.3776483
91.10593,23.27417,197217102,224.2551707
91.17083,23.2762,197228964,230.8133964
91.07648,23.27326,197217582,221.281655
90.36186,23.27599,866582706,150.6150376
90.83777,23.27438,134935254,197.4599592
91.20841,23.269,197228675,234.4310906
90.27396,23.27286,866928220,141.9846556
91.30311,23.27006,193138025,243.9835933
90.09866,23.26524,545494894,124.8826902
90.85534,23.27598,134935030,199.2513384
91.20038,23.27255,197228930,233.7010209
91.174,23.26634,197228932,230.9141102
91.0966,23.27545,197217503,223.349141
90.2496,23.27121,869443430,139.5724764
90.45073,23.27245,866512675,159.1642596
91.13158,23.2689,197280744,226.7094834
91.14227,23.27438,197280389,227.9056694
90.44471,23.27759,866512843,158.7449779
90.84679,23.27025,134935577,198.2506434
90.78335,23.27367,134975764,192.0279301
90.46361,23.2731,866537820,160.4464233
90.85939,23.26956,134935424,199.4886367
90.75605,23.26774,137686563,189.1547145
90.30411,23.27569,866938899,145.0031236
90.81471,23.27223,134955794,195.1080731
91.19006,23.27192,197228953,232.6501497
90.72613,23.26934,132207942,186.2271762
90.46667,23.27706,866550113,160.8751368
90.14086,23.26592,545417346,128.9309923
91.14677,23.26976,197280351,228.2538605
90.35247,23.25893,866582774,149.1136664
91.05822,23.27217,197263856,219.4264191
91.11734,23.2709,197217328,225.3252655
90.3302,23.27037,866985861,147.3418907
90.48021,23.27328,866550083,162.0787034
91.06253,23.27426,197263172,219.9071125
90.76102,23.27197,137686604,189.7632564
91.21695,23.26706,193185768,235.2482163
90.79498,23.27284,134975146,193.1617276
91.05381,23.25849,197263631,218.6694023
90.70922,23.27094,132207481,184.5942412
90.66607,23.26855,132209344,180.2513646
91.16671,23.26746,197280417,230.2059977
90.41871,23.27185,866544486,156.013618
91.06643,23.26973,197263077,220.1925074
91.09721,23.26704,197277181,223.2179535
90.39637,23.26907,866544934,153.7391762
90.3196,23.27125,866985650,146.3443081
90.69152,23.26544,132209349,182.6855623
91.22548,23.25473,193185404,235.8470448
90.01375,23.26864,355883224,117.0093685
91.22436,23.2658,193185731,235.9667574
90.47445,23.27016,866550068,161.4137503
91.19146,23.26669,197228941,232.6768838
90.67913,23.26929,132209809,181.5657957
90.77235,23.26537,134975216,190.7116141
90.36413,23.26618,866556364,150.4970573
90.42992,23.26603,866512128,156.9174904
91.10773,23.2642,197277500,224.2098309
90.73664,23.26748,132281571,187.219465
90.82177,23.26465,134935933,195.6126074
91.29875,23.26448,193138373,243.4292901
91.12216,23.26726,197280964,225.7270478
91.09135,23.26929,197217457,222.6812259
90.48342,23.26701,866537603,162.1934076
90.74468,23.26293,132281677,187.8949007
91.08519,23.26289,197277636,221.917891
90.38529,23.26771,866556638,152.6121613
91.28631,23.26025,193138893,242.0891742
90.4553,23.26082,866537896,159.2368684
91.15155,23.26643,197280338,228.6601692
90.31408,23.26187,866985353,145.477247
90.19392,23.25873,545411207,133.7387795
90.25337,23.26226,866928822,139.6057144
91.14347,23.26616,197280552,227.8425232
90.2983,23.26465,866938038,144.043282
91.07481,23.26529,197263383,220.9308605
91.20022,23.26329,197228340,233.4846611
90.02414,23.26022,355883827,117.6166782
90.40824,23.26741,866544075,154.8428091
90.8368,23.26436,134935940,197.1030912
91.26787,23.2505,193171668,240.0327454
90.73269,23.26709,132281010,186.8165611
90.78751,23.25983,134975845,192.074364
90.79388,23.26318,134975747,192.7963328
90.26956,23.26237,866928631,141.1762352
91.06563,23.25604,197263695,219.8004499
91.16096,23.26448,197280873,229.5629051
91.1563,23.26303,197280819,229.0628855
91.11433,23.26258,197277516,224.836376
90.37717,23.26054,866556121,151.5785068
90.16697,23.25812,545417283,131.1246882
91.28021,23.26006,193171062,241.470578
90.70739,23.25999,132207031,184.1101136
91.14989,23.26399,197280380,228.4397129
91.3066,23.2599,193138717,244.1272086
90.44457,23.26298,866537311,158.2535568
90.33564,23.25438,866957641,147.3180241
90.80497,23.26335,134955886,193.905188
91.18968,23.26048,197228693,232.3643197
90.68101,23.26367,132209883,181.5939687
91.29934,23.25856,193138981,243.3682075
91.07554,23.25517,197263068,220.7760362
90.13349,23.25852,545417950,127.9319265
89.99575,23.25979,355883985,114.9276389
90.47985,23.26313,866537493,161.7203146
90.46991,23.26305,866537281,160.7416813
91.31461,23.25767,193138676,244.8899885
91.15197,23.26111,197280814,228.5858102
90.10688,23.25867,545494081,125.3967024
91.18684,23.25895,197228917,232.0459659
90.27673,23.26165,866928248,141.8447982
90.60358,23.24944,132276730,173.5194614
90.73469,23.26104,132281603,186.8509878
90.23609,23.24069,545411251,137.1562495
90.29172,23.25766,866938114,143.1570529
90.41328,23.26137,866544881,155.1363925
91.21331,23.25733,197228826,234.6757267
91.16106,23.25371,197280476,229.3406022
91.1488,23.25986,197280781,228.2399615
90.46234,23.25994,866537470,159.9000416
90.36979,23.25437,866556668,150.6519514
90.80767,23.2588,134935098,194.0563205
90.72103,23.25523,132207465,185.3368364
90.41869,23.26073,866544713,155.6451254
91.21795,23.25546,197228625,235.1038472
90.39893,23.25972,866544372,153.6781414
90.81102,23.25482,134935923,194.2884033
90.40899,23.25872,866544919,154.6298643
91.09432,23.25917,197277769,222.7510218
90.42491,23.26132,866518584,156.2734566
91.10642,23.25729,197277629,223.9247053
90.38831,23.25709,866506691,152.5527408
90.00341,23.26071,355883932,115.6876282
90.53014,23.23511,861486273,165.8385436
90.11607,23.25146,545494887,125.9859923
90.73002,23.25673,132281608,186.2709634
90.76906,23.25688,134975169,190.1598657
91.16596,23.25622,197280249,229.8871177
91.19517,23.256,197228946,232.8217163
90.21156,23.25507,545411642,135.3018288
91.24518,23.24234,193185203,237.5810991
90.23279,23.26103,869443215,137.5720388
91.11214,23.25801,197277776,224.5152438
91.20071,23.25529,197228697,233.3644578
91.21132,23.24803,197228043,234.2824262
90.01244,23.25979,355883258,116.4961544
90.12484,23.25136,545494107,126.8215435
90.75273,23.2567,132281968,188.5294665
91.11365,23.2554,197277236,224.6096883
91.14882,23.2551,197280301,228.1390805
90.77758,23.25464,134975309,190.9501494
91.08109,23.25505,197277934,221.330746
90.2459,23.25437,866928851,138.5961161
91.10282,23.25186,197277200,223.4438922
90.68279,23.24316,132294973,181.2112116
90.48192,23.25831,866537911,161.772935
91.30574,23.25396,193138592,243.921245
91.28677,23.25235,193171113,241.9757955
91.08681,23.24708,197277136,221.7305068
90.80031,23.25585,134935852,193.2467716
90.0026,23.25542,355883908,115.3791399
91.27448,23.2517,193171173,240.7233955
90.38208,23.25742,866556410,151.9544352
91.17442,23.2514,197228213,230.6362021
90.42379,23.25644,866518319,156.0060317
90.47039,23.25174,866537341,160.4352028
90.43731,23.24943,866525972,157.1104795
91.1827,23.25428,197228161,231.5303206
91.0805,23.24742,197277521,221.1035981
90.69732,23.25237,132267947,182.9028301
91.18632,23.25125,197228756,231.8310581
90.26625,23.25203,866928813,140.4852788
90.75974,23.25484,132281127,189.1783826
91.3015,23.24777,193123897,243.3708967
91.31743,23.24454,193123715,244.9158515
91.11598,23.25367,197277186,224.8061401
90.15172,23.25355,545417176,129.4841705
90.74077,23.25357,132281333,187.2564753
90.44774,23.25483,866537941,158.3049444
90.70275,23.23664,132267666,183.0273691
90.68942,23.24657,132267576,181.9616352
90.30535,23.25121,866938870,144.2579807
91.19819,23.2502,197228143,233.0044964
90.40415,23.24837,866544030,153.8212582
90.75196,23.24857,132281640,188.2400279
90.00943,23.24714,355883822,115.6655576
90.41629,23.25274,866518159,155.1518599
90.4775,23.24645,866537569,160.973368
90.34976,23.2504,866957162,148.5625126
91.11309,23.24813,197277247,224.3957419
91.05925,23.24827,197263306,218.9868586
90.38349,23.25,866506805,151.8488533
90.8628,23.25094,134905200,199.361402
90.49011,23.24746,861408470,162.2467909
90.76359,23.24698,132285179,189.3581875
90.39399,23.24931,866506987,152.8552198
90.31502,23.25041,866938344,145.1726456
91.28526,23.24583,193171099,241.6939001
91.20195,23.24563,197228471,233.2890733
91.07602,23.24742,197263320,220.6533089
90.73998,23.24849,132281111,187.0444904
91.09665,23.2475,197277147,222.7289259
90.42422,23.25167,866518615,155.8957179
90.35236,23.24846,866582827,148.7522047
90.73228,23.2448,132281095,186.1813807
90.79673,23.24575,134935981,192.6330759
90.77152,23.24697,132285359,190.1486618
89.98878,23.2507,355839377,113.8722802
90.28665,23.2476,866938047,142.3129838
91.18606,23.2443,197228458,231.660709
90.78773,23.24913,134975047,191.8204788
90.75984,23.24826,132281354,189.0172958
90.87268,23.2367,134905074,200.0072188
90.15146,23.2453,545417292,129.1430048
90.86317,23.23669,134905815,199.0546135
90.71692,23.24021,132267455,184.5318609
91.04443,23.24532,197263430,217.4328933
91.18127,23.24426,197228774,231.1773048
91.16582,23.24663,197252575,229.6703871
91.28195,23.24041,193171089,241.2535944
90.19046,23.24593,545441094,132.9263447
91.17061,23.23864,197252337,229.9878809
90.85029,23.2386,134910801,197.8108419
90.45927,23.24295,866537577,159.0708131
90.49299,23.24354,861408196,162.4131101
91.09109,23.23885,197277414,221.9842591
90.41783,23.24589,866518683,155.0853828
90.58613,23.23784,861494590,171.4641086
91.22138,23.24042,198717299,235.1422539
91.30305,23.24052,193123682,243.3860994
90.25589,23.23946,866928191,139.0377865
90.78413,23.24427,134975543,191.3381872
91.16378,23.23026,197252324,229.1297046
91.10983,23.23446,197277709,223.7785005
89.98599,23.24155,355839684,113.2121734
90.58343,23.24064,861494568,171.2745795
91.05822,23.24177,197263717,218.740966
90.31704,23.24386,866938009,145.1480502
90.37766,23.24023,866506197,150.9624559
91.10669,23.24101,197277019,223.5999192
90.43548,23.23788,866525189,156.5728072
91.16427,23.24306,197252559,229.4400354
